PassengerId,HomePlanet,CryoSleep,Cabin,Destination,VIP,Transported,Group,GroupNum,GroupSize,Deck,Side,RoomService_Trimmed,FoodCourt_Cat,Spa_Trimmed,VRDeck_Trimmed,ShoppingMall_Cat,FamilySize_Cat
0240_01,Mars,True,F/52/P,TRAPPIST-1e,False,True,240,1,1,F,P,0.0,0,0.0,0.0,0,1+
0241_01,Europa,False,E/11/P,55 Cancri e,False,False,241,1,1,E,P,0.0,101+,4812.0,1116.0,0,1+
0242_01,Earth,False,F/46/S,TRAPPIST-1e,False,False,242,1,1,F,S,313.0,1-50,283.0,0.0,101+,1
0243_01,Earth,True,G/37/S,TRAPPIST-1e,False,False,243,1,1,G,S,0.0,0,0.0,0.0,0,1+
0244_01,Mars,True,G/734/S,TRAPPIST-1e,False,True,244,1,2,G,S,0.0,0,0.0,0.0,0,1+
0244_02,Mars,True,F/47/S,55 Cancri e,False,True,244,2,2,F,S,0.0,0,0.0,0.0,0,1+
0245_01,Europa,False,C/6/P,55 Cancri e,False,True,245,1,2,C,P,0.0,101+,0.0,7.0,0,1+
0245_02,Europa,False,C/6/P,TRAPPIST-1e,False,False,245,2,2,C,P,0.0,51-100,584.0,5567.159999999996,101+,1+
0246_01,Mars,False,D/8/P,TRAPPIST-1e,False,False,246,1,1,D,P,2947.0,0,27.0,0.0,101+,1+
0248_01,Europa,False,C/10/S,TRAPPIST-1e,False,False,248,1,1,C,S,0.0,1-50,5294.519999999993,1063.0,0,1
0250_01,Earth,True,G/38/S,PSO J318.5-22,False,False,250,1,1,G,S,0.0,0,0.0,0.0,0,1+
0251_01,Earth,True,C/11/S,55 Cancri e,False,True,251,1,1,C,S,0.0,0,0.0,0.0,0,1
0252_01,Earth,False,F/53/P,TRAPPIST-1e,False,False,252,1,1,F,P,335.0,101+,0.0,0.0,101+,1+
0253_01,Earth,False,G/42/P,TRAPPIST-1e,False,False,253,1,1,G,P,272.0,101+,0.0,1.0,0,1+
0254_01,Earth,False,F/54/P,TRAPPIST-1e,False,True,254,1,1,F,P,702.0,101+,2.0,6.0,101+,1+
0255_01,Europa,True,A/3/S,TRAPPIST-1e,False,True,255,1,1,A,S,0.0,0,0.0,0.0,0,1
0257_01,Mars,False,F/49/S,55 Cancri e,False,False,257,1,2,F,S,1664.0,0,0.0,0.0,0,1+
0257_02,Mars,True,F/49/S,TRAPPIST-1e,False,True,257,2,2,F,S,0.0,0,0.0,0.0,0,1+
0258_01,Earth,False,F/50/S,TRAPPIST-1e,False,False,258,1,1,F,S,0.0,0,299.0,92.0,101+,1+
0260_01,Europa,False,E/16/S,TRAPPIST-1e,False,False,260,1,1,E,S,0.0,101+,981.0,2054.0,0,1+
0261_01,Earth,False,F/56/P,TRAPPIST-1e,False,False,261,1,1,F,P,66.0,1-50,0.0,803.0,0,1+
0263_01,Earth,True,G/43/P,TRAPPIST-1e,False,True,263,1,1,G,P,0.0,0,0.0,0.0,0,1+
0265_01,Europa,True,D/8/S,TRAPPIST-1e,False,True,265,1,1,D,S,0.0,0,0.0,0.0,0,1+
0267_01,Earth,False,F/51/S,TRAPPIST-1e,False,False,267,1,1,F,S,118.0,0,754.0,1.0,0,1+
0269_01,Earth,False,F/52/S,55 Cancri e,False,True,269,1,1,F,S,0.0,101+,0.0,0.0,101+,1+
0270_01,Earth,False,F/59/P,TRAPPIST-1e,False,False,270,1,1,F,P,0.0,1-50,0.0,1240.0,101+,1+
0275_01,Europa,True,D/9/S,55 Cancri e,False,True,275,1,1,D,S,0.0,0,0.0,0.0,0,1+
0277_01,Earth,False,F/61/P,55 Cancri e,False,True,277,1,1,F,P,44.0,101+,53.0,0.0,0,1+
0278_01,Earth,False,G/734/S,TRAPPIST-1e,False,False,278,1,2,G,S,0.0,0,888.0,0.0,0,1+
0278_02,Earth,False,G/45/P,TRAPPIST-1e,False,False,278,2,2,G,P,0.0,51-100,14.0,333.0,0,1+
0281_01,Earth,False,F/63/P,TRAPPIST-1e,False,True,281,1,1,F,P,0.0,0,0.0,0.0,101+,1+
0282_01,Earth,False,F/54/S,TRAPPIST-1e,False,True,282,1,1,F,S,0.0,101+,0.0,0.0,0,1+
0283_01,Earth,True,G/46/P,PSO J318.5-22,False,True,283,1,2,G,P,0.0,0,0.0,0.0,0,1+
0283_02,Earth,False,F/64/P,TRAPPIST-1e,False,True,283,2,2,F,P,146.0,101+,0.0,2.0,1-50,1+
0285_01,Europa,True,E/16/P,TRAPPIST-1e,False,True,285,1,2,E,P,0.0,0,0.0,0.0,0,1+
0285_02,Europa,True,E/16/P,55 Cancri e,False,True,285,2,2,E,P,0.0,0,0.0,0.0,0,1+
0286_01,Earth,False,F/65/P,55 Cancri e,False,False,286,1,1,F,P,3.0,101+,162.0,13.0,1-50,1+
0287_01,Europa,True,G/734/S,55 Cancri e,False,True,287,1,2,G,S,0.0,0,0.0,0.0,0,1+
0287_02,Europa,False,B/12/P,TRAPPIST-1e,False,False,287,2,2,B,P,0.0,101+,6.0,1460.0,1-50,1+
0288_01,Earth,False,F/55/S,55 Cancri e,False,False,288,1,1,F,S,0.0,0,0.0,828.0,0,1+
0289_01,Europa,True,C/12/S,55 Cancri e,False,True,289,1,1,C,S,0.0,0,0.0,0.0,0,1+
0290_01,Europa,False,B/7/S,55 Cancri e,False,True,290,1,4,B,S,0.0,101+,1157.0,262.0,0,1+
0290_02,Europa,True,B/7/S,TRAPPIST-1e,False,True,290,2,4,B,S,0.0,0,0.0,0.0,0,1+
0290_03,Europa,False,B/7/S,TRAPPIST-1e,False,True,290,3,4,B,S,0.0,0,0.0,0.0,0,1+
0290_04,Europa,False,B/7/S,55 Cancri e,False,True,290,4,4,B,S,0.0,0,0.0,0.0,0,1+
0291_01,Europa,False,D/10/S,TRAPPIST-1e,False,True,291,1,1,D,S,0.0,101+,1090.0,0.0,51-100,1+
0294_01,Europa,True,B/8/S,TRAPPIST-1e,False,True,294,1,1,B,S,0.0,0,0.0,0.0,0,1+
0297_01,Earth,False,G/47/P,TRAPPIST-1e,False,True,297,1,1,G,P,90.0,1-50,17.0,0.0,101+,1+
0298_01,Europa,True,A/3/P,55 Cancri e,False,True,298,1,1,A,P,0.0,0,0.0,0.0,0,1+
0301_01,Earth,True,G/734/S,TRAPPIST-1e,False,False,301,1,1,G,S,0.0,0,0.0,0.0,0,1
0302_01,Earth,False,F/67/P,TRAPPIST-1e,False,False,302,1,1,F,P,0.0,0,0.0,1370.0,1-50,1+
0303_01,Earth,True,G/41/S,TRAPPIST-1e,False,True,303,1,1,G,S,0.0,0,0.0,0.0,0,1+
0304_01,Europa,False,E/18/S,TRAPPIST-1e,False,False,304,1,1,E,S,0.0,101+,1851.0,5166.0,0,1+
0305_01,Europa,False,C/7/P,55 Cancri e,False,False,305,1,1,C,P,0.0,101+,20.0,2469.0,0,1
0306_01,Earth,False,E/19/S,TRAPPIST-1e,False,False,306,1,1,E,S,368.0,101+,1.0,101.0,101+,1
0307_01,Earth,False,F/59/S,TRAPPIST-1e,False,True,307,1,1,F,S,0.0,0,0.0,0.0,101+,1+
0309_01,Earth,False,F/60/S,TRAPPIST-1e,False,False,309,1,1,F,S,1194.0,0,6.0,0.0,101+,1
0310_01,Europa,False,G/734/S,TRAPPIST-1e,False,False,310,1,1,G,S,0.0,101+,4476.0,241.0,0,1+
0313_01,Earth,False,F/68/P,PSO J318.5-22,False,True,313,1,4,F,P,7.0,101+,0.0,4.0,1-50,1+
0313_02,Earth,True,G/50/P,55 Cancri e,False,True,313,2,4,G,P,0.0,0,0.0,0.0,0,1+
0313_03,Earth,False,F/68/P,55 Cancri e,False,True,313,3,4,F,P,331.0,0,318.0,0.0,0,1+
0313_04,Earth,False,G/50/P,55 Cancri e,False,True,313,4,4,G,P,0.0,0,0.0,0.0,0,1+
0314_01,Earth,False,G/51/P,55 Cancri e,False,False,314,1,1,G,P,386.0,0,0.0,1330.0,51-100,1+
0315_01,Earth,True,G/42/S,PSO J318.5-22,False,True,315,1,1,G,S,0.0,0,0.0,0.0,0,1+
0316_01,Europa,False,B/9/S,TRAPPIST-1e,False,True,316,1,2,B,S,0.0,101+,170.0,0.0,0,1+
0316_02,Europa,True,B/9/S,TRAPPIST-1e,False,True,316,2,2,B,S,0.0,0,0.0,0.0,0,1+
0320_01,Earth,False,G/44/S,TRAPPIST-1e,False,False,320,1,2,G,S,0.0,1-50,0.0,0.0,0,1+
0320_02,Earth,False,G/44/S,TRAPPIST-1e,False,False,320,2,2,G,S,0.0,1-50,0.0,0.0,1-50,1+
0321_01,Earth,False,F/61/S,TRAPPIST-1e,True,False,321,1,1,F,S,1018.0,0,0.0,0.0,101+,1+
0322_01,Earth,True,G/45/S,PSO J318.5-22,False,False,322,1,1,G,S,0.0,0,0.0,0.0,0,1+
0324_01,Earth,True,G/53/P,55 Cancri e,False,False,324,1,1,G,P,0.0,0,0.0,0.0,0,1+
0326_01,Earth,True,G/47/S,TRAPPIST-1e,False,False,326,1,1,G,S,0.0,0,0.0,0.0,0,1+
0327_01,Earth,False,G/734/S,TRAPPIST-1e,False,True,327,1,1,G,S,17.0,0,0.0,2.0,101+,1+
0330_01,Europa,False,C/14/S,TRAPPIST-1e,False,True,330,1,3,C,S,0.0,0,0.0,0.0,0,1+
0330_02,Europa,False,C/14/S,TRAPPIST-1e,False,True,330,2,3,C,S,247.0,101+,46.0,202.0,0,1+
0330_03,Europa,False,C/14/S,TRAPPIST-1e,False,False,330,3,3,C,S,443.0,101+,148.0,1260.0,0,1+
0331_01,Earth,False,F/72/P,TRAPPIST-1e,False,False,331,1,1,F,P,0.0,0,0.0,552.0,101+,1+
0333_01,Mars,True,F/73/P,55 Cancri e,False,True,333,1,1,F,P,0.0,0,0.0,0.0,0,1+
0334_01,Mars,False,F/62/S,TRAPPIST-1e,False,False,334,1,1,F,S,3087.24,1-50,1476.0,0.0,101+,1+
0336_01,Earth,False,F/74/P,TRAPPIST-1e,False,False,336,1,1,F,P,695.0,1-50,0.0,0.0,1-50,1+
0337_01,Mars,True,F/63/S,55 Cancri e,False,True,337,1,3,F,S,0.0,0,0.0,0.0,0,1+
0337_02,Mars,False,F/63/S,TRAPPIST-1e,False,True,337,2,3,F,S,417.0,101+,3.0,1057.0,101+,1+
0337_03,Mars,False,F/63/S,55 Cancri e,False,True,337,3,3,F,S,0.0,0,0.0,0.0,0,1+
0338_01,Earth,True,G/48/S,TRAPPIST-1e,False,True,338,1,1,G,S,0.0,0,0.0,0.0,0,1+
0340_01,Europa,True,B/10/S,55 Cancri e,False,True,340,1,1,B,S,0.0,0,0.0,0.0,0,1
0341_01,Earth,True,G/57/P,PSO J318.5-22,False,False,341,1,1,G,P,0.0,0,0.0,0.0,0,1+
0343_01,Earth,False,F/76/P,PSO J318.5-22,False,False,343,1,1,F,P,121.0,0,274.0,907.0,0,1+
0345_01,Mars,True,E/21/S,TRAPPIST-1e,False,False,345,1,1,E,S,0.0,0,0.0,0.0,0,1+
0346_01,Earth,True,G/59/P,55 Cancri e,False,True,346,1,1,G,P,0.0,0,0.0,0.0,0,1+
0347_01,Mars,False,F/64/S,TRAPPIST-1e,False,False,347,1,1,F,S,434.0,0,0.0,0.0,101+,1+
0348_01,Mars,False,D/12/P,TRAPPIST-1e,False,True,348,1,2,D,P,142.0,101+,3.0,0.0,101+,1+
0348_02,Mars,False,G/734/S,TRAPPIST-1e,False,True,348,2,2,G,S,520.0,0,0.0,0.0,101+,1+
0350_01,Earth,True,G/60/P,PSO J318.5-22,False,True,350,1,1,G,P,0.0,0,0.0,0.0,0,1+
0352_01,Mars,False,F/78/P,TRAPPIST-1e,False,False,352,1,1,F,P,2001.0,0,0.0,0.0,101+,1+
0355_01,Earth,True,G/734/S,TRAPPIST-1e,False,True,355,1,1,G,S,0.0,0,0.0,0.0,0,1+
0356_01,Europa,True,B/15/P,55 Cancri e,False,True,356,1,1,B,P,0.0,0,0.0,0.0,0,1+
0357_01,Earth,False,F/65/S,TRAPPIST-1e,False,False,357,1,1,F,S,0.0,101+,124.0,572.0,0,1+
0358_01,Earth,True,G/50/S,TRAPPIST-1e,False,True,358,1,2,G,S,0.0,0,0.0,0.0,0,1+
0358_02,Earth,True,G/50/S,PSO J318.5-22,False,True,358,2,2,G,S,0.0,0,0.0,0.0,0,1+
0359_01,Earth,False,F/66/S,PSO J318.5-22,False,False,359,1,1,F,S,148.0,0,0.0,88.0,101+,1+
0360_01,Earth,False,F/67/S,TRAPPIST-1e,False,False,360,1,1,F,S,358.0,101+,0.0,112.0,1-50,1+
0361_01,Earth,False,F/68/S,55 Cancri e,False,True,361,1,1,F,S,0.0,1-50,280.0,417.0,0,1+
0365_01,Earth,False,G/51/S,55 Cancri e,False,False,365,1,1,G,S,0.0,0,685.0,21.0,0,1+
0368_01,Mars,False,F/82/P,TRAPPIST-1e,False,False,368,1,2,F,P,2832.0,101+,15.0,4.0,101+,1+
0368_02,Mars,True,F/82/P,TRAPPIST-1e,False,True,368,2,2,F,P,0.0,0,0.0,0.0,0,1+
0369_01,Earth,False,G/53/S,TRAPPIST-1e,False,True,369,1,1,G,S,0.0,0,177.0,58.0,101+,1+
0370_01,Earth,False,F/83/P,TRAPPIST-1e,False,False,370,1,1,F,P,0.0,51-100,441.0,1023.0,0,1+
0371_01,Mars,True,F/84/P,TRAPPIST-1e,False,True,371,1,1,F,P,0.0,0,0.0,0.0,0,1+
0372_01,Earth,False,F/85/P,TRAPPIST-1e,False,False,372,1,1,F,P,0.0,1-50,2766.0,0.0,0,1+
0373_01,Earth,True,G/62/P,TRAPPIST-1e,False,False,373,1,1,G,P,0.0,0,0.0,0.0,0,1+
0375_01,Earth,False,E/22/P,TRAPPIST-1e,False,False,375,1,1,E,P,0.0,0,0.0,230.0,101+,1+
0376_01,Earth,False,G/54/S,TRAPPIST-1e,False,True,376,1,1,G,S,116.0,0,6.0,0.0,101+,1+
0377_01,Europa,False,C/15/S,55 Cancri e,False,False,377,1,1,C,S,0.0,101+,176.0,5567.159999999996,0,1+
0378_01,Europa,False,B/11/S,55 Cancri e,False,False,378,1,7,B,S,17.0,101+,5132.0,697.0,1-50,1+
0378_02,Europa,True,B/11/S,55 Cancri e,False,True,378,2,7,B,S,0.0,0,0.0,0.0,0,1+
0378_03,Europa,False,B/11/S,TRAPPIST-1e,False,False,378,3,7,B,S,3087.24,101+,2579.0,2175.0,1-50,1+
0378_04,Europa,True,B/11/S,TRAPPIST-1e,False,True,378,4,7,B,S,0.0,0,0.0,0.0,0,1+
0378_05,Europa,True,B/11/S,TRAPPIST-1e,False,True,378,5,7,B,S,0.0,0,0.0,0.0,0,1+
0378_06,Europa,False,B/11/S,TRAPPIST-1e,False,False,378,6,7,B,S,0.0,101+,1173.0,1059.0,1-50,1+
0378_07,Europa,True,B/11/S,TRAPPIST-1e,False,True,378,7,7,B,S,0.0,0,0.0,0.0,0,1+
0379_01,Earth,False,G/63/P,TRAPPIST-1e,False,True,379,1,1,G,P,198.0,0,0.0,164.0,101+,1+
0380_01,Europa,True,G/734/S,55 Cancri e,False,True,380,1,1,G,S,0.0,0,0.0,0.0,0,1
0381_01,Europa,True,B/16/P,55 Cancri e,False,True,381,1,2,B,P,0.0,0,0.0,0.0,0,1+
0381_02,Europa,True,B/16/P,55 Cancri e,False,True,381,2,2,B,P,0.0,0,0.0,0.0,0,1+
0382_01,Earth,False,G/64/P,TRAPPIST-1e,False,False,382,1,1,G,P,348.0,0,4.0,368.0,0,1+
0383_01,Earth,False,G/55/S,TRAPPIST-1e,False,False,383,1,2,G,S,82.0,101+,3693.0,140.0,0,1+
0383_02,Earth,True,G/55/S,PSO J318.5-22,False,False,383,2,2,G,S,0.0,0,0.0,0.0,0,1+
0384_01,Earth,False,G/56/S,55 Cancri e,False,True,384,1,2,G,S,0.0,0,0.0,0.0,0,1+
0384_02,Earth,False,G/56/S,TRAPPIST-1e,False,True,384,2,2,G,S,3.0,0,25.0,0.0,101+,1+
0385_01,Earth,False,G/65/P,TRAPPIST-1e,False,False,385,1,1,G,P,13.0,101+,0.0,128.0,0,1+
0387_01,Earth,True,G/66/P,TRAPPIST-1e,False,False,387,1,1,G,P,0.0,0,0.0,0.0,0,1+
0388_01,Earth,True,G/57/S,TRAPPIST-1e,False,False,388,1,1,G,S,0.0,0,0.0,0.0,0,1+
0389_01,Earth,False,E/23/P,TRAPPIST-1e,False,False,389,1,1,E,P,391.0,1-50,0.0,0.0,101+,1+
0391_01,Europa,False,C/9/P,PSO J318.5-22,True,True,391,1,1,C,P,69.0,101+,0.0,987.0,0,1+
0392_01,Earth,False,E/24/P,TRAPPIST-1e,False,False,392,1,1,E,P,0.0,101+,1508.0,0.0,0,1+
0395_01,Europa,False,B/17/P,55 Cancri e,True,False,395,1,2,B,P,0.0,101+,5294.519999999993,5567.159999999996,101+,1+
0395_02,Europa,False,B/17/P,55 Cancri e,False,False,395,2,2,B,P,1.0,101+,3835.0,1.0,0,1+
0396_01,Earth,True,G/59/S,TRAPPIST-1e,False,True,396,1,1,G,S,0.0,0,0.0,0.0,0,1+
0397_01,Mars,True,F/69/S,TRAPPIST-1e,False,True,397,1,1,F,S,0.0,0,0.0,0.0,0,1+
0398_01,Mars,False,D/13/S,TRAPPIST-1e,False,False,398,1,1,D,S,28.0,101+,5294.519999999993,3.0,1-50,1+
0401_01,Mars,False,D/14/S,TRAPPIST-1e,True,False,401,1,2,D,S,1056.0,0,0.0,0.0,0,1+
0401_02,Mars,False,D/14/S,TRAPPIST-1e,False,False,401,2,2,D,S,1770.0,0,13.0,0.0,0,1+
0402_01,Earth,True,D/15/S,55 Cancri e,True,True,402,1,1,D,S,0.0,0,0.0,0.0,0,1+
0403_01,Mars,False,D/13/P,TRAPPIST-1e,True,True,403,1,1,D,P,353.0,101+,0.0,2.0,0,1+
0405_01,Earth,False,F/89/P,55 Cancri e,False,False,405,1,1,F,P,177.0,0,310.0,7.0,0,1+
0407_01,Earth,False,G/69/P,TRAPPIST-1e,False,False,407,1,3,G,P,0.0,1-50,0.0,1699.0,0,1+
0407_02,Earth,False,F/90/P,TRAPPIST-1e,False,False,407,2,3,F,P,0.0,101+,5.0,223.0,0,1+
0407_03,Earth,True,G/69/P,TRAPPIST-1e,False,False,407,3,3,G,P,0.0,0,0.0,0.0,0,1+
0408_01,Mars,False,E/25/P,TRAPPIST-1e,False,False,408,1,1,E,P,1134.0,101+,0.0,0.0,51-100,1+
0409_01,Mars,False,F/71/S,TRAPPIST-1e,False,False,409,1,1,F,S,0.0,0,2.0,0.0,101+,1+
0410_01,Earth,False,F/72/S,55 Cancri e,False,False,410,1,1,F,S,0.0,101+,567.0,0.0,0,1+
0411_01,Earth,False,F/91/P,TRAPPIST-1e,False,False,411,1,1,F,P,691.0,0,140.0,0.0,101+,1+
0412_01,Europa,False,C/11/P,TRAPPIST-1e,False,True,412,1,1,C,P,0.0,101+,1537.0,0.0,101+,1+
0413_01,Earth,False,F/92/P,TRAPPIST-1e,False,False,413,1,1,F,P,0.0,101+,352.0,60.0,0,1+
0415_01,Earth,True,G/60/S,TRAPPIST-1e,False,False,415,1,1,G,S,0.0,0,0.0,0.0,0,1+
0417_01,Europa,True,B/18/P,55 Cancri e,False,True,417,1,3,B,P,0.0,0,0.0,0.0,0,1+
0417_02,Europa,False,B/18/P,55 Cancri e,False,False,417,2,3,B,P,0.0,101+,5294.519999999993,1241.0,0,1+
0417_03,Europa,True,B/18/P,TRAPPIST-1e,False,True,417,3,3,B,P,0.0,0,0.0,0.0,0,1+
0423_01,Europa,False,B/19/P,TRAPPIST-1e,False,True,423,1,1,B,P,8.0,101+,13.0,57.0,0,1+
0425_01,Mars,False,F/96/P,TRAPPIST-1e,False,False,425,1,3,F,P,1094.0,1-50,34.0,1.0,1-50,1+
0425_02,Mars,True,F/96/P,TRAPPIST-1e,False,True,425,2,3,F,P,0.0,0,0.0,0.0,0,1+
0425_03,Mars,True,F/96/P,TRAPPIST-1e,False,True,425,3,3,F,P,0.0,0,0.0,0.0,0,1+
0427_01,Europa,False,E/26/P,TRAPPIST-1e,False,True,427,1,1,E,P,417.0,0,562.0,792.0,101+,1
0428_01,Europa,False,C/16/S,TRAPPIST-1e,False,True,428,1,1,C,S,0.0,101+,715.0,3139.0,0,1+
0429_01,Europa,False,A/5/S,55 Cancri e,False,True,429,1,2,A,S,2.0,101+,2.0,225.0,0,1+
0429_02,Europa,True,A/5/S,55 Cancri e,False,True,429,2,2,A,S,0.0,0,0.0,0.0,0,1+
0430_01,Earth,False,F/75/S,TRAPPIST-1e,False,True,430,1,1,F,S,0.0,101+,16.0,0.0,0,1+
0431_01,Mars,True,F/97/P,TRAPPIST-1e,False,True,431,1,1,F,P,0.0,0,0.0,0.0,0,1
0432_01,Mars,False,F/76/S,TRAPPIST-1e,False,False,432,1,1,F,S,1483.0,1-50,0.0,0.0,0,1+
0433_01,Europa,False,B/20/P,55 Cancri e,False,True,433,1,2,B,P,0.0,0,0.0,0.0,0,1+
0433_02,Europa,False,B/20/P,TRAPPIST-1e,False,False,433,2,2,B,P,4.0,101+,2962.0,3656.0,0,1+
0434_01,Mars,True,F/77/S,TRAPPIST-1e,False,True,434,1,1,F,S,0.0,0,0.0,0.0,0,1+
0435_01,Earth,True,G/62/S,TRAPPIST-1e,False,True,435,1,1,G,S,0.0,0,0.0,0.0,0,1+
0436_01,Earth,False,G/63/S,55 Cancri e,False,True,436,1,2,G,S,0.0,0,0.0,0.0,0,1+
0436_02,Earth,False,G/63/S,PSO J318.5-22,False,False,436,2,2,G,S,46.0,1-50,622.0,0.0,0,1+
0437_01,Earth,False,F/78/S,TRAPPIST-1e,False,False,437,1,2,F,S,382.0,0,467.0,0.0,1-50,1+
0437_02,Earth,False,F/78/S,PSO J318.5-22,False,False,437,2,2,F,S,7.0,0,26.0,0.0,101+,1+
0438_01,Europa,True,B/13/S,TRAPPIST-1e,False,True,438,1,1,B,S,0.0,0,0.0,0.0,0,1+
0439_01,Europa,False,C/13/P,55 Cancri e,False,False,439,1,1,C,P,0.0,101+,1936.0,56.0,1-50,1
0441_01,Earth,False,F/79/S,55 Cancri e,False,False,441,1,1,F,S,0.0,0,722.0,0.0,0,1+
0442_01,Earth,False,F/98/P,TRAPPIST-1e,False,False,442,1,1,F,P,7.0,101+,0.0,0.0,0,1+
0444_01,Mars,False,D/15/P,TRAPPIST-1e,True,False,444,1,2,D,P,2484.0,101+,0.0,0.0,101+,1+
0444_02,Earth,False,F/99/P,TRAPPIST-1e,True,False,444,2,2,F,P,1869.0,0,0.0,0.0,101+,1+
0445_01,Earth,False,F/80/S,TRAPPIST-1e,False,False,445,1,2,F,S,1352.0,0,24.0,799.0,0,1+
0445_02,Earth,False,E/25/S,TRAPPIST-1e,False,False,445,2,2,E,S,0.0,0,77.0,715.0,0,1+
0446_01,Europa,True,B/21/P,55 Cancri e,False,True,446,1,1,B,P,0.0,0,0.0,0.0,0,1+
0447_01,Earth,False,F/81/S,TRAPPIST-1e,False,True,447,1,1,F,S,9.0,0,0.0,0.0,101+,1+
0448_01,Earth,False,E/27/P,TRAPPIST-1e,False,False,448,1,2,E,P,757.0,0,32.0,0.0,0,1+
0448_02,Earth,True,G/71/P,PSO J318.5-22,False,True,448,2,2,G,P,0.0,0,0.0,0.0,0,1+
0449_01,Earth,True,G/64/S,TRAPPIST-1e,False,True,449,1,1,G,S,0.0,0,0.0,0.0,0,1+
0452_01,Mars,True,E/26/S,TRAPPIST-1e,False,True,452,1,1,E,S,0.0,0,0.0,0.0,0,1+
0453_01,Europa,True,B/14/S,TRAPPIST-1e,False,True,453,1,3,B,S,0.0,0,0.0,0.0,0,1+
0453_02,Europa,True,G/734/S,55 Cancri e,False,True,453,2,3,G,S,0.0,0,0.0,0.0,0,1+
0453_03,Europa,True,B/14/S,TRAPPIST-1e,False,True,453,3,3,B,S,0.0,0,0.0,0.0,0,1+
0454_01,Europa,False,B/15/S,55 Cancri e,True,True,454,1,3,B,S,5.0,101+,745.0,5.0,0,1+
0454_02,Europa,True,B/15/S,TRAPPIST-1e,False,True,454,2,3,B,S,0.0,0,0.0,0.0,0,1+
0454_03,Europa,True,B/15/S,TRAPPIST-1e,False,True,454,3,3,B,S,0.0,0,0.0,0.0,0,1+
0456_01,Earth,False,F/83/S,TRAPPIST-1e,False,False,456,1,1,F,S,210.0,101+,59.0,73.0,101+,1+
0457_01,Earth,False,G/72/P,PSO J318.5-22,False,True,457,1,3,G,P,0.0,0,26.0,0.0,101+,1+
0457_02,Earth,True,G/72/P,TRAPPIST-1e,False,False,457,2,3,G,P,0.0,0,0.0,0.0,0,1+
0457_03,Earth,False,G/72/P,TRAPPIST-1e,False,False,457,3,3,G,P,0.0,0,0.0,0.0,0,1+
0458_01,Europa,True,D/16/S,55 Cancri e,False,True,458,1,1,D,S,0.0,0,0.0,0.0,0,1
0459_01,Earth,False,F/84/S,TRAPPIST-1e,False,False,459,1,1,F,S,2156.0,0,59.0,2.0,0,1+
0460_01,Earth,True,G/65/S,PSO J318.5-22,False,True,460,1,1,G,S,0.0,0,0.0,0.0,0,1+
0461_01,Earth,False,E/27/S,PSO J318.5-22,False,True,461,1,3,E,S,0.0,101+,0.0,0.0,0,1+
0461_02,Earth,False,F/85/S,TRAPPIST-1e,False,True,461,2,3,F,S,0.0,51-100,612.0,20.0,101+,1+
0461_03,Earth,False,G/66/S,55 Cancri e,False,True,461,3,3,G,S,0.0,0,0.0,0.0,0,1+
0462_01,Earth,True,G/67/S,TRAPPIST-1e,False,False,462,1,1,G,S,0.0,0,0.0,0.0,0,1+
0463_01,Mars,False,F/100/P,TRAPPIST-1e,False,False,463,1,2,F,P,865.0,0,0.0,35.0,101+,1+
0463_02,Mars,False,F/100/P,TRAPPIST-1e,False,False,463,2,2,F,P,928.0,101+,0.0,0.0,51-100,1+
0465_01,Earth,False,E/28/P,TRAPPIST-1e,False,False,465,1,2,E,P,4.0,1-50,1178.0,428.0,0,1+
0465_02,Earth,False,E/28/P,TRAPPIST-1e,False,True,465,2,2,E,P,0.0,101+,146.0,4.0,1-50,1+
0466_01,Earth,False,F/101/P,TRAPPIST-1e,False,False,466,1,1,F,P,0.0,0,1.0,1.0,101+,1+
0468_01,Earth,True,G/734/S,TRAPPIST-1e,False,False,468,1,1,G,S,0.0,0,0.0,0.0,0,1+
0470_01,Mars,True,F/86/S,55 Cancri e,False,True,470,1,2,F,S,0.0,0,0.0,0.0,0,1+
0470_02,Earth,True,F/86/S,TRAPPIST-1e,False,True,470,2,2,F,S,0.0,0,0.0,0.0,0,1+
0471_01,Europa,False,B/22/P,TRAPPIST-1e,False,False,471,1,2,B,P,0.0,1-50,5183.0,170.0,1-50,1+
0471_02,Europa,False,B/22/P,55 Cancri e,False,True,471,2,2,B,P,0.0,101+,0.0,4.0,0,1+
0472_01,Earth,False,F/87/S,PSO J318.5-22,False,False,472,1,1,F,S,0.0,1-50,9.0,299.0,101+,1+
0474_01,Earth,True,G/69/S,55 Cancri e,False,True,474,1,1,G,S,0.0,0,0.0,0.0,0,1+
0475_01,Earth,False,E/29/P,TRAPPIST-1e,False,False,475,1,1,E,P,0.0,0,9.0,943.0,1-50,1+
0476_01,Mars,False,F/103/P,PSO J318.5-22,False,False,476,1,3,F,P,0.0,1-50,144.0,0.0,101+,1+
0476_02,Mars,True,F/103/P,TRAPPIST-1e,False,True,476,2,3,F,P,0.0,0,0.0,0.0,0,1+
0476_03,Mars,True,F/103/P,TRAPPIST-1e,False,True,476,3,3,F,P,0.0,0,0.0,0.0,0,1+
0477_01,Earth,False,E/30/P,TRAPPIST-1e,False,False,477,1,1,E,P,0.0,1-50,1619.0,0.0,0,1+
0480_01,Earth,False,G/74/P,TRAPPIST-1e,False,False,480,1,1,G,P,0.0,1-50,0.0,275.0,1-50,1+
