PassengerId,CryoSleep,VIP,Transported,Group,GroupNum,GroupSize,Side,RoomService_Trimmed,Spa_Trimmed,VRDeck_Trimmed,FamilySize_Cat,HomePlanet_Europa,HomePlanet_Mars,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,FoodCourt_Cat_1-50,FoodCourt_Cat_101+,FoodCourt_Cat_51-100,ShoppingMall_Cat_1-50,ShoppingMall_Cat_101+,ShoppingMall_Cat_51-100,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0220_05,0,0,0,220,5,7,0,0.0,0.0,1099.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0220_06,0,0,0,220,6,7,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0220_07,1,0,1,220,7,7,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0221_01,0,0,0,221,1,7,1,2237.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0221_02,0,0,0,221,2,7,1,1215.0,2.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
0221_03,0,0,0,221,3,7,1,1933.0,1.0,0.0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0221_04,1,0,1,221,4,7,1,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0221_05,0,0,0,221,5,7,1,1230.0,43.0,1023.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0221_06,0,0,0,221,6,7,1,915.0,234.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0221_07,1,0,0,221,7,7,1,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0222_01,0,0,0,222,1,3,1,1406.0,11.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0222_02,1,0,1,222,2,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0222_03,1,0,1,222,3,3,1,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0223_01,0,0,0,223,1,1,1,0.0,0.0,9.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0224_01,0,1,0,224,1,1,1,181.0,1634.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0225_01,1,0,1,225,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0229_01,0,0,0,229,1,1,1,4.0,713.0,79.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0231_01,0,0,0,231,1,1,1,85.0,1720.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0232_01,1,0,0,232,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0233_01,0,0,0,233,1,1,1,56.0,1438.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0234_01,0,0,0,234,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0237_01,1,0,1,237,1,1,0,0.0,0.0,0.0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0239_01,0,0,0,239,1,1,1,637.0,92.0,319.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0240_01,1,0,1,240,1,1,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0241_01,0,0,0,241,1,1,0,0.0,4812.0,1116.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0242_01,0,0,0,242,1,1,1,313.0,283.0,0.0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0243_01,1,0,0,243,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0244_01,1,0,1,244,1,2,1,0.0,0.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0244_02,1,0,1,244,2,2,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0245_01,0,0,1,245,1,2,0,0.0,0.0,7.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0245_02,0,0,0,245,2,2,0,0.0,584.0,5567.159999999996,1,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
0246_01,0,0,0,246,1,1,0,2947.0,27.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0248_01,0,0,0,248,1,1,1,0.0,5294.519999999993,1063.0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0250_01,1,0,0,250,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0251_01,1,0,1,251,1,1,1,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0252_01,0,0,0,252,1,1,0,335.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0253_01,0,0,0,253,1,1,0,272.0,0.0,1.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0254_01,0,0,1,254,1,1,0,702.0,2.0,6.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0255_01,1,0,1,255,1,1,1,0.0,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0257_01,0,0,0,257,1,2,1,1664.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0257_02,1,0,1,257,2,2,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0258_01,0,0,0,258,1,1,1,0.0,299.0,92.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0260_01,0,0,0,260,1,1,1,0.0,981.0,2054.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0261_01,0,0,0,261,1,1,0,66.0,0.0,803.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0263_01,1,0,1,263,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0265_01,1,0,1,265,1,1,1,0.0,0.0,0.0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0267_01,0,0,0,267,1,1,1,118.0,754.0,1.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0269_01,0,0,1,269,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0270_01,0,0,0,270,1,1,0,0.0,0.0,1240.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0275_01,1,0,1,275,1,1,1,0.0,0.0,0.0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0277_01,0,0,1,277,1,1,0,44.0,53.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0278_01,0,0,0,278,1,2,1,0.0,888.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0278_02,0,0,0,278,2,2,0,0.0,14.0,333.0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0281_01,0,0,1,281,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0282_01,0,0,1,282,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0283_01,1,0,1,283,1,2,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0283_02,0,0,1,283,2,2,0,146.0,0.0,2.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0285_01,1,0,1,285,1,2,0,0.0,0.0,0.0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0285_02,1,0,1,285,2,2,0,0.0,0.0,0.0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0286_01,0,0,0,286,1,1,0,3.0,162.0,13.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0287_01,1,0,1,287,1,2,1,0.0,0.0,0.0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0287_02,0,0,0,287,2,2,0,0.0,6.0,1460.0,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0288_01,0,0,0,288,1,1,1,0.0,0.0,828.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0289_01,1,0,1,289,1,1,1,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0290_01,0,0,1,290,1,4,1,0.0,1157.0,262.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0290_02,1,0,1,290,2,4,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0290_03,0,0,1,290,3,4,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0290_04,0,0,1,290,4,4,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0291_01,0,0,1,291,1,1,1,0.0,1090.0,0.0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
0294_01,1,0,1,294,1,1,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0297_01,0,0,1,297,1,1,0,90.0,17.0,0.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0298_01,1,0,1,298,1,1,0,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0301_01,1,0,0,301,1,1,1,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0302_01,0,0,0,302,1,1,0,0.0,0.0,1370.0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0303_01,1,0,1,303,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0304_01,0,0,0,304,1,1,1,0.0,1851.0,5166.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0305_01,0,0,0,305,1,1,0,0.0,20.0,2469.0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0306_01,0,0,0,306,1,1,1,368.0,1.0,101.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
0307_01,0,0,1,307,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0309_01,0,0,0,309,1,1,1,1194.0,6.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0310_01,0,0,0,310,1,1,1,0.0,4476.0,241.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0313_01,0,0,1,313,1,4,0,7.0,0.0,4.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
0313_02,1,0,1,313,2,4,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0313_03,0,0,1,313,3,4,0,331.0,318.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0313_04,0,0,1,313,4,4,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0314_01,0,0,0,314,1,1,0,386.0,0.0,1330.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0315_01,1,0,1,315,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0316_01,0,0,1,316,1,2,1,0.0,170.0,0.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0316_02,1,0,1,316,2,2,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0320_01,0,0,0,320,1,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0320_02,0,0,0,320,2,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0321_01,0,1,0,321,1,1,1,1018.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0322_01,1,0,0,322,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0324_01,1,0,0,324,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0326_01,1,0,0,326,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0327_01,0,0,1,327,1,1,1,17.0,0.0,2.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0330_01,0,0,1,330,1,3,1,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0330_02,0,0,1,330,2,3,1,247.0,46.0,202.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0330_03,0,0,0,330,3,3,1,443.0,148.0,1260.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0331_01,0,0,0,331,1,1,0,0.0,0.0,552.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0333_01,1,0,1,333,1,1,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0334_01,0,0,0,334,1,1,1,3087.24,1476.0,0.0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0336_01,0,0,0,336,1,1,0,695.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0337_01,1,0,1,337,1,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0337_02,0,0,1,337,2,3,1,417.0,3.0,1057.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0337_03,0,0,1,337,3,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0338_01,1,0,1,338,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0340_01,1,0,1,340,1,1,1,0.0,0.0,0.0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0341_01,1,0,0,341,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0343_01,0,0,0,343,1,1,0,121.0,274.0,907.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0345_01,1,0,0,345,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0346_01,1,0,1,346,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0347_01,0,0,0,347,1,1,1,434.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0348_01,0,0,1,348,1,2,0,142.0,3.0,0.0,1,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0348_02,0,0,1,348,2,2,1,520.0,0.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0350_01,1,0,1,350,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0352_01,0,0,0,352,1,1,0,2001.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0355_01,1,0,1,355,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0356_01,1,0,1,356,1,1,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0357_01,0,0,0,357,1,1,1,0.0,124.0,572.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0358_01,1,0,1,358,1,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0358_02,1,0,1,358,2,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
